0.7637 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
42.1128 	EXP 	textbox_2: autoDraw = False
42.1128 	EXP 	scoreboard: autoDraw = True
42.1241 	EXP 	textbox: autoDraw = True
42.1241 	EXP 	textbox2: autoDraw = True
43.0244 	EXP 	textbox_3: autoDraw = True
43.9061 	DATA 	Keypress: right
43.9117 	EXP 	textbox: autoDraw = False
43.9117 	EXP 	textbox2: autoDraw = False
43.9117 	EXP 	scoreboard: autoDraw = False
43.9117 	EXP 	textbox_3: autoDraw = False
43.9117 	EXP 	txt1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
43.9117 	EXP 	txt2: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
44.3917 	EXP 	txt1: autoDraw = True
44.3917 	EXP 	txt2: autoDraw = True
44.3917 	EXP 	textbox_2: autoDraw = True
47.3782 	EXP 	New trial (rep=3, index=0): None
47.3944 	EXP 	txt1: autoDraw = False
47.3944 	EXP 	txt2: autoDraw = False
47.3944 	EXP 	textbox_2: autoDraw = False
47.3944 	EXP 	txt1: autoDraw = False
47.3944 	EXP 	txt2: autoDraw = False
47.3944 	EXP 	textbox_2: autoDraw = False
47.3944 	EXP 	scoreboard: autoDraw = True
47.4945 	EXP 	textbox: autoDraw = True
47.4945 	EXP 	textbox2: autoDraw = True
48.3952 	EXP 	textbox_3: autoDraw = True
49.2517 	DATA 	Keypress: left
49.2873 	EXP 	textbox: autoDraw = False
49.2873 	EXP 	textbox2: autoDraw = False
49.2873 	EXP 	scoreboard: autoDraw = False
49.2873 	EXP 	textbox_3: autoDraw = False
49.2873 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
49.2873 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
49.7795 	EXP 	txt1: autoDraw = True
49.7795 	EXP 	txt2: autoDraw = True
49.7795 	EXP 	textbox_2: autoDraw = True
52.7661 	EXP 	New trial (rep=4, index=0): None
52.7821 	EXP 	txt1: autoDraw = False
52.7821 	EXP 	txt2: autoDraw = False
52.7821 	EXP 	textbox_2: autoDraw = False
52.7821 	EXP 	scoreboard: autoDraw = True
52.8658 	EXP 	textbox: autoDraw = True
52.8658 	EXP 	textbox2: autoDraw = True
53.7659 	EXP 	textbox_3: autoDraw = True
54.7726 	DATA 	Keypress: left
54.8062 	EXP 	textbox: autoDraw = False
54.8062 	EXP 	textbox2: autoDraw = False
54.8062 	EXP 	scoreboard: autoDraw = False
54.8062 	EXP 	textbox_3: autoDraw = False
54.8062 	EXP 	txt1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
54.8062 	EXP 	txt2: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
55.2840 	EXP 	txt1: autoDraw = True
55.2840 	EXP 	txt2: autoDraw = True
55.2840 	EXP 	textbox_2: autoDraw = True
58.2706 	EXP 	New trial (rep=5, index=0): None
58.3564 	EXP 	txt1: autoDraw = False
58.3564 	EXP 	txt2: autoDraw = False
58.3564 	EXP 	textbox_2: autoDraw = False
58.3564 	EXP 	txt1: autoDraw = False
58.3564 	EXP 	txt2: autoDraw = False
58.3564 	EXP 	textbox_2: autoDraw = False
58.3564 	EXP 	scoreboard: autoDraw = True
58.3868 	EXP 	textbox: autoDraw = True
58.3868 	EXP 	textbox2: autoDraw = True
59.2879 	EXP 	textbox_3: autoDraw = True
60.0043 	DATA 	Keypress: left
60.0097 	EXP 	textbox: autoDraw = False
60.0097 	EXP 	textbox2: autoDraw = False
60.0097 	EXP 	scoreboard: autoDraw = False
60.0097 	EXP 	textbox_3: autoDraw = False
60.0097 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
60.0097 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
60.4885 	EXP 	txt1: autoDraw = True
60.4885 	EXP 	txt2: autoDraw = True
60.4885 	EXP 	textbox_2: autoDraw = True
63.4750 	EXP 	New trial (rep=6, index=0): None
63.4911 	EXP 	txt1: autoDraw = False
63.4911 	EXP 	txt2: autoDraw = False
63.4911 	EXP 	textbox_2: autoDraw = False
63.4911 	EXP 	txt1: autoDraw = False
63.4911 	EXP 	txt2: autoDraw = False
63.4911 	EXP 	textbox_2: autoDraw = False
63.4911 	EXP 	scoreboard: autoDraw = True
63.5911 	EXP 	textbox: autoDraw = True
63.5911 	EXP 	textbox2: autoDraw = True
64.4917 	EXP 	textbox_3: autoDraw = True
65.0455 	DATA 	Keypress: left
65.0590 	EXP 	textbox: autoDraw = False
65.0590 	EXP 	textbox2: autoDraw = False
65.0590 	EXP 	scoreboard: autoDraw = False
65.0590 	EXP 	textbox_3: autoDraw = False
65.0590 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
65.0590 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
65.5593 	EXP 	txt1: autoDraw = True
65.5593 	EXP 	txt2: autoDraw = True
65.5593 	EXP 	textbox_2: autoDraw = True
68.5454 	EXP 	New trial (rep=7, index=0): None
68.5619 	EXP 	txt1: autoDraw = False
68.5619 	EXP 	txt2: autoDraw = False
68.5619 	EXP 	textbox_2: autoDraw = False
68.5619 	EXP 	scoreboard: autoDraw = True
68.6453 	EXP 	textbox: autoDraw = True
68.6453 	EXP 	textbox2: autoDraw = True
69.5460 	EXP 	textbox_3: autoDraw = True
70.4328 	DATA 	Keypress: left
70.4465 	EXP 	textbox: autoDraw = False
70.4465 	EXP 	textbox2: autoDraw = False
70.4465 	EXP 	scoreboard: autoDraw = False
70.4465 	EXP 	textbox_3: autoDraw = False
70.4465 	EXP 	txt1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
70.4465 	EXP 	txt2: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
70.9304 	EXP 	txt1: autoDraw = True
70.9304 	EXP 	txt2: autoDraw = True
70.9304 	EXP 	textbox_2: autoDraw = True
73.9169 	EXP 	New trial (rep=8, index=0): None
73.9330 	EXP 	txt1: autoDraw = False
73.9330 	EXP 	txt2: autoDraw = False
73.9330 	EXP 	textbox_2: autoDraw = False
73.9330 	EXP 	txt1: autoDraw = False
73.9330 	EXP 	txt2: autoDraw = False
73.9330 	EXP 	textbox_2: autoDraw = False
73.9330 	EXP 	scoreboard: autoDraw = True
74.0332 	EXP 	textbox: autoDraw = True
74.0332 	EXP 	textbox2: autoDraw = True
74.9336 	EXP 	textbox_3: autoDraw = True
75.8540 	DATA 	Keypress: left
75.8678 	EXP 	textbox: autoDraw = False
75.8678 	EXP 	textbox2: autoDraw = False
75.8678 	EXP 	scoreboard: autoDraw = False
75.8678 	EXP 	textbox_3: autoDraw = False
75.8678 	EXP 	txt1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
75.8678 	EXP 	txt2: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
76.3513 	EXP 	txt1: autoDraw = True
76.3513 	EXP 	txt2: autoDraw = True
76.3513 	EXP 	textbox_2: autoDraw = True
79.3382 	EXP 	New trial (rep=9, index=0): None
79.3540 	EXP 	txt1: autoDraw = False
79.3540 	EXP 	txt2: autoDraw = False
79.3540 	EXP 	textbox_2: autoDraw = False
79.3540 	EXP 	txt1: autoDraw = False
79.3540 	EXP 	txt2: autoDraw = False
79.3540 	EXP 	textbox_2: autoDraw = False
79.3540 	EXP 	scoreboard: autoDraw = True
79.4540 	EXP 	textbox: autoDraw = True
79.4540 	EXP 	textbox2: autoDraw = True
80.3549 	EXP 	textbox_3: autoDraw = True
81.3426 	DATA 	Keypress: left
81.3558 	EXP 	textbox: autoDraw = False
81.3558 	EXP 	textbox2: autoDraw = False
81.3558 	EXP 	scoreboard: autoDraw = False
81.3558 	EXP 	textbox_3: autoDraw = False
81.3558 	EXP 	txt1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
81.3558 	EXP 	txt2: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
81.8566 	EXP 	txt1: autoDraw = True
81.8566 	EXP 	txt2: autoDraw = True
81.8566 	EXP 	textbox_2: autoDraw = True
84.8586 	EXP 	txt1: autoDraw = False
84.8586 	EXP 	txt2: autoDraw = False
84.8586 	EXP 	textbox_2: autoDraw = False
92.7362 	EXP 	window1: mouseVisible = True
