0.7692 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
63.4281 	EXP 	textbox_2: autoDraw = False
63.4281 	EXP 	scoreboard: autoDraw = True
63.4572 	EXP 	textbox: autoDraw = True
63.4572 	EXP 	textbox2: autoDraw = True
64.3577 	EXP 	textbox_3: autoDraw = True
65.9457 	DATA 	Keypress: left
65.9592 	EXP 	textbox: autoDraw = False
65.9592 	EXP 	textbox2: autoDraw = False
65.9592 	EXP 	scoreboard: autoDraw = False
65.9592 	EXP 	textbox_3: autoDraw = False
65.9592 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
65.9592 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
66.4427 	EXP 	txt1: autoDraw = True
66.4427 	EXP 	txt2: autoDraw = True
66.4427 	EXP 	textbox_2: autoDraw = True
69.4296 	EXP 	New trial (rep=6, index=0): None
69.4457 	EXP 	txt1: autoDraw = False
69.4457 	EXP 	txt2: autoDraw = False
69.4457 	EXP 	textbox_2: autoDraw = False
69.4457 	EXP 	txt1: autoDraw = False
69.4457 	EXP 	txt2: autoDraw = False
69.4457 	EXP 	textbox_2: autoDraw = False
69.4457 	EXP 	scoreboard: autoDraw = True
69.5452 	EXP 	textbox: autoDraw = True
69.5452 	EXP 	textbox2: autoDraw = True
70.4463 	EXP 	textbox_3: autoDraw = True
70.8530 	DATA 	Keypress: left
70.8585 	EXP 	textbox: autoDraw = False
70.8585 	EXP 	textbox2: autoDraw = False
70.8585 	EXP 	scoreboard: autoDraw = False
70.8585 	EXP 	textbox_3: autoDraw = False
70.8585 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
70.8585 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
71.3467 	EXP 	txt1: autoDraw = True
71.3467 	EXP 	txt2: autoDraw = True
71.3467 	EXP 	textbox_2: autoDraw = True
74.3334 	EXP 	New trial (rep=7, index=0): None
74.3495 	EXP 	txt1: autoDraw = False
74.3495 	EXP 	txt2: autoDraw = False
74.3495 	EXP 	textbox_2: autoDraw = False
74.3495 	EXP 	scoreboard: autoDraw = True
74.4332 	EXP 	textbox: autoDraw = True
74.4332 	EXP 	textbox2: autoDraw = True
75.3334 	EXP 	textbox_3: autoDraw = True
75.9537 	DATA 	Keypress: left
75.9676 	EXP 	textbox: autoDraw = False
75.9676 	EXP 	textbox2: autoDraw = False
75.9676 	EXP 	scoreboard: autoDraw = False
75.9676 	EXP 	textbox_3: autoDraw = False
75.9676 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
75.9676 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
76.4511 	EXP 	txt1: autoDraw = True
76.4511 	EXP 	txt2: autoDraw = True
76.4511 	EXP 	textbox_2: autoDraw = True
79.4375 	EXP 	New trial (rep=8, index=0): None
79.4533 	EXP 	txt1: autoDraw = False
79.4533 	EXP 	txt2: autoDraw = False
79.4533 	EXP 	textbox_2: autoDraw = False
79.4533 	EXP 	txt1: autoDraw = False
79.4533 	EXP 	txt2: autoDraw = False
79.4533 	EXP 	textbox_2: autoDraw = False
79.4533 	EXP 	scoreboard: autoDraw = True
79.5535 	EXP 	textbox: autoDraw = True
79.5535 	EXP 	textbox2: autoDraw = True
80.4545 	EXP 	textbox_3: autoDraw = True
81.4752 	DATA 	Keypress: right
81.4884 	EXP 	textbox: autoDraw = False
81.4884 	EXP 	textbox2: autoDraw = False
81.4884 	EXP 	scoreboard: autoDraw = False
81.4884 	EXP 	textbox_3: autoDraw = False
81.4884 	EXP 	txt1: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
81.4884 	EXP 	txt2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
81.9726 	EXP 	txt1: autoDraw = True
81.9726 	EXP 	txt2: autoDraw = True
81.9726 	EXP 	textbox_2: autoDraw = True
84.9590 	EXP 	New trial (rep=9, index=0): None
84.9749 	EXP 	txt1: autoDraw = False
84.9749 	EXP 	txt2: autoDraw = False
84.9749 	EXP 	textbox_2: autoDraw = False
84.9749 	EXP 	txt1: autoDraw = False
84.9749 	EXP 	txt2: autoDraw = False
84.9749 	EXP 	textbox_2: autoDraw = False
84.9749 	EXP 	scoreboard: autoDraw = True
85.0748 	EXP 	textbox: autoDraw = True
85.0748 	EXP 	textbox2: autoDraw = True
85.9759 	EXP 	textbox_3: autoDraw = True
86.7131 	DATA 	Keypress: right
86.7265 	EXP 	textbox: autoDraw = False
86.7265 	EXP 	textbox2: autoDraw = False
86.7265 	EXP 	scoreboard: autoDraw = False
86.7265 	EXP 	textbox_3: autoDraw = False
86.7265 	EXP 	txt1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
86.7265 	EXP 	txt2: foreColor = <psychopy.colors.Color: lime, alpha=1.0>
87.2152 	EXP 	txt1: autoDraw = True
87.2152 	EXP 	txt2: autoDraw = True
87.2152 	EXP 	textbox_2: autoDraw = True
90.2293 	EXP 	txt1: autoDraw = False
90.2293 	EXP 	txt2: autoDraw = False
90.2293 	EXP 	textbox_2: autoDraw = False
98.0635 	EXP 	window1: mouseVisible = True
